17 wind speed [m/s]          pitch [deg]     rot. speed [rpm] 
4	0	2.6371178051434
4.5	0	2.96675753078633
5	0	3.29639725642925
5.5	0	3.62603698207218
6	0	3.9556767077151
6.5	0	4.28531643335803
7	0	4.61495615900095
7.5	0	4.94459588464388
8	0	5.2742356102868
8.5	0	5.60387533592973
9	0	5.93351506157266
9.5	0	6.26315478721558
10	0	6.59279451285851
10.5	0	6.92243423850143
11.0	4.0	7.2521
12.0	7.5	7.9114
13.0	9.5	8.5706
