1				
1	187			
0	5.38	100	1	;
5	5.38	100	1	;
5.5	5.43323281808614	99.0202367564861	1	;
6	5.48646563617228	98.0594859563076	1	;
6.5	5.53969845425843	97.1171995086544	1	;
7	5.59293127234457	96.1928501893551	1	;
7.5	5.64616409043071	95.2859306572083	1	;
8	5.69939690851685	94.3549962721924	1	;
8.5	5.75782317295528	92.6237471578594	1	;
9	5.81105599104142	90.9594949732812	1	;
9.5	5.85959925496204	89.3517760292925	1	;
10	5.90390349797876	87.7919884342998	1	;
10.5	5.94436589442808	86.2731411483909	1	;
11	5.97613681336907	84.8633344534815	1	;
11.5	6.00989360399254	83.4091829120686	1	;
12	6.04536947167282	81.9192707152837	1	;
12.5	6.08229762178424	80.4016832295137	1	;
13	6.12041125970113	78.8639888913771	1	;
13.5	6.15944359079782	77.3132303199212	1	;
14	6.19912782044864	75.7559235216019	1	;
14.5	6.23919715402792	74.1980640620985	1	;
15	6.27938479690999	72.6451391112436	1	;
15.5	6.31942395446917	71.1021443254934	1	;
16	6.3590479298268	69.5736035397845	1	;
16.5	6.3980010687327	68.0634762515989	1	;
17	6.4360595572929	66.5749847207921	1	;
17.5	6.47303374867762	65.1106624950285	1	;
18	6.50876816312123	63.6724259301839	1	;
18.5	6.54314139017529	62.2616419679077	1	;
19	6.57605514382701	60.8792910977281	1	;
19.5	6.60741346477159	59.5261975291794	1	;
20	6.63712039370419	58.2030637563265	1	;
20.5	6.66507997131999	56.910481168816	1	;
21	6.69119623831418	55.6489401261357	1	;
21.5	6.71537323538192	54.4188395120883	1	;
22	6.73727366108319	53.222402250751	1	;
22.5	6.75393164152465	52.0818509366484	1	;
23	6.7657350306916	50.9920390986021	1	;
23.5	6.77309087443029	49.9481417379124	1	;
24	6.77642541044793	48.9456074108675	1	;
24.5	6.77642541044793	47.9784084059336	1	;
25	6.77642541044793	47.0225978753655	1	;
25.5	6.77642541044793	46.0787593090073	1	;
26	6.77642541044793	45.1474296451848	1	;
26.5	6.77642541044793	44.2291007871854	1	;
27	6.77642541044793	43.3242210982715	1	;
27.5	6.77642541044793	42.4331968752278	1	;
28	6.77642541044793	41.5563938004415	1	;
28.5	6.77642541044793	40.6941383725166	1	;
29	6.77642541044793	39.8467193154217	1	;
29.5	6.77642541044793	39.0143889661711	1	;
30	6.77603874005239	38.1995443496661	1	;
30.5	6.77237141146555	37.4182154413962	1	;
31	6.77237141146555	36.6318512900034	1	;
31.5	6.77237141146555	35.8612577620497	1	;
32	6.77237141146555	35.1065253778248	1	;
32.5	6.77275808186109	34.3657540067768	1	;
33	6.77642541044793	33.6247366635955	1	;
33.5	6.77642541044793	32.9182746084825	1	;
34	6.77642541044793	32.2277532229121	1	;
34.5	6.77642541044793	31.553132574205	1	;
35	6.77642541044793	30.8943501904357	1	;
35.5	6.77642541044793	30.2513221905161	1	;
36	6.77642541044793	29.6239443928131	1	;
36.5	6.77298464930893	29.0268319095763	1	;
37	6.75367953651923	28.5113293276466	1	;
37.5	6.71878941839057	28.0731611356816	1	;
38	6.66858505896822	27.7091663229473	1	;
38.5	6.60332939987329	27.4172175795037	1	;
39	6.52671904146576	27.1818404011626	1	;
39.5	6.45142698216586	26.9505353593635	1	;
40	6.37741746779981	26.7234963489874	1	;
40.5	6.30465806620125	26.500889947436	1	;
41	6.23311940066097	26.2828563804129	1	;
41.5	6.16277486015417	26.0695106358833	1	;
42	6.0936002965095	25.8609436825466	1	;
42.5	6.02557371717281	25.6572237555236	1	;
43	5.95867498109606	25.4583976767115	1	;
43.5	5.8928855038351	25.2644921833694	1	;
44	5.82818797684043	25.0755152431162	1	;
44.5	5.76456610462019	24.8914573389786	1	;
45	5.70200436247141	24.7122927121791	1	;
45.5	5.64048808969737	24.5379791918523	1	;
46	5.57764066084213	24.3787815374826	1	;
46.5	5.50885568637154	24.2549819301742	1	;
47	5.43446211798113	24.165664648158	1	;
47.5	5.35477412831391	24.1101736198641	1	;
48	5.27009082194772	24.0881043479464	1	;
48.5	5.18305895112614	24.0883139396198	1	;
49	5.09854067943348	24.0885343330786	1	;
49.5	5.01644851230109	24.0887648614217	1	;
50	4.93669551861508	24.0890048295302	1	;
50.5	4.85775088707796	24.0964170917355	1	;
51	4.78178072378087	24.1	1	;
51.5	4.70861477315773	24.1	1	;
52	4.63744735778916	24.1	1	;
52.5	4.56819618679702	24.1	1	;
53	4.50078026832666	24.1	1	;
53.5	4.43512001001026	24.1	1	;
54	4.37113731339369	24.1	1	;
54.5	4.30875566232801	24.1	1	;
55	4.24790020532474	24.1	1	;
55.5	4.1884978318749	24.1	1	;
56	4.13047724273297	24.1	1	;
56.5	4.07376901416421	24.1	1	;
57	4.01830565615628	24.1	1	;
57.5	3.96402166459465	24.1	1	;
58	3.91085356740287	24.1	1	;
58.5	3.85873996464614	24.1	1	;
59	3.80762156259911	24.1	1	;
59.5	3.75744120177813	24.1	1	;
60	3.70814387893697	24.1	1	;
60.5	3.65967676302739	24.1	1	;
61	3.61198920512287	24.1	1	;
61.5	3.56503274230738	24.1	1	;
62	3.51876109552736	24.1	1	;
62.5	3.47313016140831	24.1	1	;
63	3.42809799803529	24.1	1	;
63.5	3.38362480469743	24.1	1	;
64	3.33967289559682	24.1	1	;
64.5	3.29620666752096	24.1	1	;
65	3.25319256147972	24.1	1	;
65.5	3.21059901830628	24.1	1	;
66	3.1683964282218	24.1	1	;
66.5	3.12655707436488	24.1	1	;
67	3.08505507028454	24.1	1	;
67.5	3.04386629139688	24.1	1	;
68	3.00296830040727	24.1	1	;
68.5	2.9623402666948	24.1	1	;
69	2.92196287966255	24.1	1	;
69.5	2.88181825605011	24.1	1	;
70	2.84188984121202	24.1	1	;
70.5	2.80216230435882	24.1	1	;
71	2.76262142776304	24.1	1	;
71.5	2.72325398992878	24.1	1	;
72	2.68404764272606	24.1	1	;
72.5	2.64499078248808	24.1	1	;
73	2.60607241507362	24.1	1	;
73.5	2.56728201489312	24.1	1	;
74	2.52860937789852	24.1	1	;
74.5	2.4900444685382	24.1	1	;
75	2.45157726067465	24.1	1	;
75.5	2.41319757246685	24.1	1	;
76	2.37489489521705	24.1	1	;
76.5	2.33665821618131	24.1	1	;
77	2.29847583534387	24.1	1	;
77.5	2.26033517615587	24.1	1	;
78	2.22222259023835	24.1	1	;
78.5	2.18412315604903	24.1	1	;
79	2.14602047151255	24.1	1	;
79.5	2.10789644061678	24.1	1	;
80	2.06973105397056	24.1	1	;
80.5	2.03150216332773	24.1	1	;
81	1.99318525007354	24.1	1	;
81.5	1.95475318767709	24.1	1	;
82	1.91617599810549	24.1	1	;
82.5	1.87742060220401	24.1	1	;
83	1.8384505640393	24.1	1	;
83.5	1.7992258292069	24.1	1	;
84	1.75970245710369	24.1	1	;
84.5	1.71983234716221	24.1	1	;
85	1.6795629590519	24.1	1	;
85.5	1.63883702684194	24.1	1	;
86	1.59759226712952	24.1	1	;
86.5	1.55576108113252	24.1	1	;
87	1.51327025074462	24.1	1	;
87.5	1.47004062855615	24.1	1	;
88	1.42598682183816	24.1	1	;
88.5	1.38101687049046	24.1	1	;
89	1.3350319189544	24.1	1	;
89.5	1.28792588208946	24.1	1	;
90	1.23958510501363	24.1	1	;
90.5	1.18988801690758	24.1	1	;
91	1.13870477878423	24.1	1	;
91.5	1.08589692522122	24.1	1	;
92	1.03131700005718	24.1	1	;
92.5	0.974808186053724	24.1	1	;
93	0.916203928519635	24.1	1	;
93.5	0.85532755289984	24.1	1	;
94	0.791991876329558	24.1	1	;
94.5	0.725998813150666	24.1	1	;
95	0.657138974393603	24.1	1	;
95.5	0.58519126122113	24.1	1	;
96	0.509922452340837	24.1	1	;
96.5	0.431086785375798	24.1	1	;
97	0.348425532203627	24.1	1	;
97.5	0.26166656825804	24.1	1	;
