1				
1	168			
0	5.38	100	1	;
5	5.38	100	1	;
5.5	5.40408328521573	99.5543502210335	1	;
6	5.42816657043146	99.1126548935724	1	;
6.5	5.45224985564719	98.674861615662	1	;
7	5.47633314086292	98.2409189071404	1	;
7.5	5.50041642607865	97.8107761894584	1	;
8	5.52449971129439	97.342130900547	1	;
8.5	5.54821539115581	96.1230089591698	1	;
9	5.57229867637154	94.8568533212172	1	;
9.5	5.59722861574785	93.540149276326	1	;
10	5.62343352991925	92.1706329156549	1	;
10.5	5.65129101134854	90.7472499324182	1	;
11	5.68149552968107	89.2643309289327	1	;
11.5	5.71358801032753	87.7347673635904	1	;
12	5.74731481242921	86.1675886020516	1	;
12.5	5.78242229512741	84.5712993162748	1	;
13	5.81865681756342	82.9538604405704	1	;
13.5	5.85576473887854	81.3226798228774	1	;
14	5.89349241821406	79.6846113885143	1	;
14.5	5.93158621471127	78.0459616320625	1	;
15	5.96979248751146	76.4125022869445	1	;
15.5	6.00785759575594	74.7894880834156	1	;
16	6.04552799151378	73.1816774616367	1	;
16.5	6.08256062504817	71.5932352578802	1	;
17	6.11874271715448	70.0275508377885	1	;
17.5	6.15389397115454	68.4872891383285	1	;
18	6.18786657289668	66.9744658972296	1	;
18.5	6.22054509782795	65.4905189454764	1	;
19	6.25183610572773	64.0364796205987	1	;
19.5	6.28164836836976	62.6132148754814	1	;
20	6.30989065752779	61.2214636353987	1	;
20.5	6.33647174497555	59.8618479593523	1	;
21	6.36130040248679	58.5348836367806	1	;
21.5	6.38428540183524	57.2409902375247	1	;
22	6.40510607154305	55.982505966084	1	;
22.5	6.42094276410336	54.7828058765324	1	;
23	6.43216421114873	53.6364766026696	1	;
23.5	6.43915738995697	52.5384429222759	1	;
24	6.44232752345114	51.4839173546291	1	;
24.5	6.44232752345114	50.4665595922155	1	;
25	6.44232752345114	49.4611809082945	1	;
25.5	6.44232752345114	48.4683950523831	1	;
26	6.44232752345114	47.4887668083273	1	;
26.5	6.44232752345114	46.5228135894259	1	;
27	6.44232752345114	45.5710070109754	1	;
27.5	6.44232752345114	44.6337744402346	1	;
28	6.44232752345114	43.7115005238104	1	;
28.5	6.44232752345114	42.8045286924626	1	;
29	6.44232752345114	41.9131626433302	1	;
29.5	6.44232752345114	41.0376677995773	1	;
30	6.44195991705384	40.1805654953632	1	;
30.5	6.43847339865196	39.358717017675	1	;
31	6.43847339865196	38.5315721701078	1	;
31.5	6.42489284889321	37.8007482083908	1	;
32	6.39227157919795	37.1940437572119	1	;
32.5	6.34149700210949	36.7028381644308	1	;
33	6.27583143311667	36.3068260158244	1	;
33.5	6.18917082323278	36.0416991057469	1	;
34	6.09907312143129	35.8069105769528	1	;
34.5	6.01147805901658	35.5681992441728	1	;
35	5.92632406867654	35.3259891365505	1	;
35.5	5.8435478903972	35.0807133331334	1	;
36	5.76309181850683	34.8327696075414	1	;
36.5	5.68489472630696	34.5825730126309	1	;
37	5.60889226529978	34.3305544715781	1	;
37.5	5.53502656208618	34.0771007805425	1	;
38	5.46323519624109	33.8226208281876	1	;
38.5	5.39344470397881	33.5675859941422	1	;
39	5.32558045005028	33.3124693152793	1	;
39.5	5.25956737619306	33.0577400316642	1	;
40	5.19533053475656	32.8038594034715	1	;
40.5	5.13279559841849	32.5512766610255	1	;
41	5.07188934476062	32.3004251223997	1	;
41.5	5.01254010217278	32.0517185874886	1	;
42	4.95467815889166	31.8055480171153	1	;
42.5	4.89823611452221	31.5622786452762	1	;
43	4.84314917203967	31.3222475514063	1	;
43.5	4.78935537280818	31.0857616860947	1	;
44	4.73679576938013	30.8530963901224	1	;
44.5	4.68541453304485	30.6244944302993	1	;
45	4.63515900517514	30.4001654946876	1	;
45.5	4.585979696259	30.1802861207147	1	;
46	4.53717392918161	29.9693344993228	1	;
46.5	4.48972342717169	29.7606739694101	1	;
47	4.44354407995993	29.5546497847355	1	;
47.5	4.39827050962077	29.3534773830763	1	;
48	4.35386777982942	29.1571779534391	1	;
48.5	4.31030335604375	28.9657457652537	1	;
49	4.26754689753653	28.7791499786511	1	;
49.5	4.22557005233474	28.597336490844	1	;
50	4.18434627109682	28.4202297050017	1	;
50.5	4.14385060357722	28.2477344626591	1	;
51	4.10405952543652	28.0797378129796	1	;
51.5	4.06495075909107	27.916110860461	1	;
52	4.02650311998166	27.7567104736846	1	;
52.5	3.9886963675316	27.6013809920406	1	;
53	3.95151107225865	27.4499558480733	1	;
53.5	3.91492850050826	27.3022590903948	1	;
54	3.8789305054805	27.158106881252	1	;
54.5	3.84349943269945	27.0173089082969	1	;
55	3.80861803913179	26.8796697112907	1	;
55.5	3.77426941923228	26.7449899664867	1	;
56	3.74043694514936	26.6130676735388	1	;
56.5	3.70710420689157	26.4836993410768	1	;
57	3.67425497082398	26.356681036659	1	;
57.5	3.64187313474782	26.2318094513598	1	;
58	3.60994269451858	26.1088828688397	1	;
58.5	3.57844771140077	25.9877021122014	1	;
59	3.54737228500334	25.8680714303862	1	;
59.5	3.51670052906331	25.7497993401708	1	;
60	3.48641654707163	25.6326994424815	1	;
60.5	3.45650441328918	25.5165911693517	1	;
61	3.42694815076397	25.4013005198387	1	;
61.5	3.39773171259457	25.286660736377	1	;
62	3.36883896216078	25.1725129502234	1	;
62.5	3.34025365212157	25.0587067951491	1	;
63	3.31195940534893	24.9451009632609	1	;
63.5	3.28393969133028	24.8315637490209	1	;
64	3.25617780480305	24.7179735287065	1	;
64.5	3.22865683898035	24.6042192307879	1	;
65	3.20135966050059	24.4902007415817	1	;
65.5	3.17426888012354	24.3758292896001	1	;
66	3.14736682115598	24.2610277921466	1	;
66.5	3.12070205867939	24.1452160684894	1	;
67	3.08505507028454	24.1	1	;
67.5	3.04386629139688	24.1	1	;
68	3.00296830040727	24.1	1	;
68.5	2.9623402666948	24.1	1	;
69	2.92196287966255	24.1	1	;
69.5	2.88181825605011	24.1	1	;
70	2.84188984121202	24.1	1	;
70.5	2.80216230435882	24.1	1	;
71	2.76262142776304	24.1	1	;
71.5	2.72325398992878	24.1	1	;
72	2.68404764272606	24.1	1	;
72.5	2.64499078248808	24.1	1	;
73	2.60607241507362	24.1	1	;
73.5	2.56728201489312	24.1	1	;
74	2.52860937789852	24.1	1	;
74.5	2.4900444685382	24.1	1	;
75	2.45157726067465	24.1	1	;
75.5	2.41319757246685	24.1	1	;
76	2.37489489521705	24.1	1	;
76.5	2.33665821618131	24.1	1	;
77	2.29847583534387	24.1	1	;
77.5	2.26033517615587	24.1	1	;
78	2.22222259023835	24.1	1	;
78.5	2.18412315604903	24.1	1	;
79	2.14602047151255	24.1	1	;
79.5	2.10789644061678	24.1	1	;
80	2.06973105397056	24.1	1	;
80.5	2.03150216332773	24.1	1	;
81	1.99318525007354	24.1	1	;
81.5	1.95475318767709	24.1	1	;
82	1.91617599810549	24.1	1	;
82.5	1.87742060220401	24.1	1	;
83	1.8384505640393	24.1	1	;
83.5	1.7992258292069	24.1	1	;
84	1.75970245710369	24.1	1	;
84.5	1.71983234716221	24.1	1	;
85	1.6795629590519	24.1	1	;
85.5	1.63883702684194	24.1	1	;
86	1.59759226712952	24.1	1	;
86.5	1.55576108113252	24.1	1	;
87	1.51327025074462	24.1	1	;
87.5	1.47004062855615	24.1	1	;
88	1.42598682183816	24.1	1	;
